gene,length,logFC,logCPM,F,PValue,FDR,comp,study,tagComp
Mapk6,6675,-0.270596356,7.334646889,21.96910184,6.09E-05,0.000231136,0_vs_24,DuxOE,0_vs_24_DuxOE
Haghl,2643,-0.700354398,3.23700956,21.96756881,6.10E-05,0.000231167,0_vs_24,DuxOE,0_vs_24_DuxOE
Wdr83os,1031,-0.530988303,3.900033561,21.96731438,6.10E-05,0.000231167,0_vs_24,DuxOE,0_vs_24_DuxOE
Olfr1428,2131,6.560870994,-1.252819757,22.20816992,6.13E-05,0.000232515,0_vs_24,DuxOE,0_vs_24_DuxOE
Rpl28,1840,-0.236431858,10.01856421,21.94536605,6.14E-05,0.00023258,0_vs_24,DuxOE,0_vs_24_DuxOE
Ttc39b,10199,0.312435477,6.119507776,21.94232606,6.14E-05,0.000232743,0_vs_24,DuxOE,0_vs_24_DuxOE
Klhl15,9741,-0.63891479,3.404236646,21.93970197,6.15E-05,0.000232878,0_vs_24,DuxOE,0_vs_24_DuxOE
Ercc5,5864,-0.319998899,5.875716747,21.93380079,6.16E-05,0.000233239,0_vs_24,DuxOE,0_vs_24_DuxOE
Pdcd6,2795,-0.339608377,5.738344614,21.92943566,6.17E-05,0.000233495,0_vs_24,DuxOE,0_vs_24_DuxOE
Acaca,17074,-0.282641449,6.973562986,21.92591939,6.17E-05,0.000233692,0_vs_24,DuxOE,0_vs_24_DuxOE
Ankrd54,4270,-0.417157932,4.723770116,21.9092426,6.20E-05,0.000234801,0_vs_24,DuxOE,0_vs_24_DuxOE
Rfc5,4669,-0.32503611,6.549880832,21.89392549,6.23E-05,0.000235821,0_vs_24,DuxOE,0_vs_24_DuxOE
Dffa,3540,-0.453018382,4.826877814,21.89183195,6.24E-05,0.000235921,0_vs_24,DuxOE,0_vs_24_DuxOE
Ehhadh,2981,1.075580626,1.815967461,21.88938204,6.24E-05,0.000236029,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp358,2455,1.296601201,1.451528027,21.88895251,6.24E-05,0.000236029,0_vs_24,DuxOE,0_vs_24_DuxOE
Hsbp1,1861,-0.278823305,6.641112573,21.88461751,6.25E-05,0.000236286,0_vs_24,DuxOE,0_vs_24_DuxOE
Inpp5d,7602,-0.264703406,7.300850245,21.87953569,6.26E-05,0.000236595,0_vs_24,DuxOE,0_vs_24_DuxOE
Pcif1,6544,-0.383883347,5.155288524,21.87505144,6.27E-05,0.000236863,0_vs_24,DuxOE,0_vs_24_DuxOE
Hfm1,6687,1.062296922,1.853412614,21.86887967,6.28E-05,0.000237244,0_vs_24,DuxOE,0_vs_24_DuxOE
Alg14,2502,0.693604407,3.090550254,21.86829653,6.28E-05,0.000237244,0_vs_24,DuxOE,0_vs_24_DuxOE
Zer1,9784,-0.382934451,5.075526161,21.85809788,6.30E-05,0.000237883,0_vs_24,DuxOE,0_vs_24_DuxOE
Sfrp1,4372,0.258183882,7.923992943,21.85789247,6.30E-05,0.000237883,0_vs_24,DuxOE,0_vs_24_DuxOE
Imp4,8553,0.351117787,5.398815577,21.8566169,6.30E-05,0.000237926,0_vs_24,DuxOE,0_vs_24_DuxOE
Pcbd1,817,-0.808961852,2.72288953,21.85506378,6.30E-05,0.000237989,0_vs_24,DuxOE,0_vs_24_DuxOE
Kdelr1,1874,-0.330143874,5.7026869,21.8379766,6.34E-05,0.00023915,0_vs_24,DuxOE,0_vs_24_DuxOE
Rpl9,3081,-0.23438427,10.29559254,21.8364923,6.34E-05,0.000239208,0_vs_24,DuxOE,0_vs_24_DuxOE
Fam166b,1349,-1.650420738,0.96065485,21.82969303,6.35E-05,0.000239633,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp384,6421,0.467668385,4.402859966,21.82919149,6.35E-05,0.000239633,0_vs_24,DuxOE,0_vs_24_DuxOE
Senp7,13966,0.520239664,3.968252361,21.82384813,6.36E-05,0.000239965,0_vs_24,DuxOE,0_vs_24_DuxOE
Adam15,6145,-0.401833263,5.45872536,21.81572375,6.38E-05,0.000240497,0_vs_24,DuxOE,0_vs_24_DuxOE
Cyp4f15,2282,2.996797126,-0.45210622,21.81442532,6.38E-05,0.000240542,0_vs_24,DuxOE,0_vs_24_DuxOE
Tor2a,3050,-0.415031107,5.214344715,21.80461322,6.40E-05,0.000241196,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm14370,868,6.419539109,-1.349400789,22.05891114,6.41E-05,0.000241408,0_vs_24,DuxOE,0_vs_24_DuxOE
Hmg20a,9314,0.410991347,4.887011537,21.80032884,6.41E-05,0.000241408,0_vs_24,DuxOE,0_vs_24_DuxOE
Dnajc13,11938,0.26071716,7.145271282,21.79170578,6.42E-05,0.000241979,0_vs_24,DuxOE,0_vs_24_DuxOE
Ascl2,1623,-0.670714526,3.20696259,21.78878455,6.43E-05,0.000242141,0_vs_24,DuxOE,0_vs_24_DuxOE
Lsm12,2388,-0.302815865,6.373598932,21.7850012,6.44E-05,0.000242366,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm50284,938,6.354588246,-1.399899341,22.03631771,6.45E-05,0.000242772,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm5628,1049,4.474511662,-1.037096581,21.77467819,6.46E-05,0.000243014,0_vs_24,DuxOE,0_vs_24_DuxOE
Urod,2591,-0.380353307,5.107888959,21.77234115,6.46E-05,0.000243135,0_vs_24,DuxOE,0_vs_24_DuxOE
Pigk,9495,0.431553083,4.636962849,21.7685301,6.47E-05,0.000243363,0_vs_24,DuxOE,0_vs_24_DuxOE
Ubxn2b,6642,0.455769481,4.466329585,21.74156153,6.52E-05,0.000245202,0_vs_24,DuxOE,0_vs_24_DuxOE
Tuba1c,2287,-0.249862794,7.927990101,21.74118859,6.52E-05,0.000245202,0_vs_24,DuxOE,0_vs_24_DuxOE
Rrp12,4340,0.287532537,6.499689016,21.73361094,6.53E-05,0.000245702,0_vs_24,DuxOE,0_vs_24_DuxOE
Fam98b,3390,0.34310274,5.504809342,21.73301379,6.54E-05,0.000245702,0_vs_24,DuxOE,0_vs_24_DuxOE
H2bc12,476,0.881858937,2.378307249,21.72735073,6.55E-05,0.000246018,0_vs_24,DuxOE,0_vs_24_DuxOE
Ccnyl1,3456,0.355405899,5.337349629,21.72697325,6.55E-05,0.000246018,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm44739,1426,6.35323828,-1.399938168,21.98256911,6.55E-05,0.000246018,0_vs_24,DuxOE,0_vs_24_DuxOE
Rad51ap2,3175,6.35323828,-1.399938168,21.98256911,6.55E-05,0.000246018,0_vs_24,DuxOE,0_vs_24_DuxOE
D830024N08Rik,2899,-0.954056095,2.131461134,21.72100466,6.56E-05,0.00024634,0_vs_24,DuxOE,0_vs_24_DuxOE
Nfat5,18378,-0.300165058,6.238373238,21.7152392,6.57E-05,0.000246714,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp644,14001,0.370523745,5.272337545,21.70614718,6.59E-05,0.000247333,0_vs_24,DuxOE,0_vs_24_DuxOE
Dhx34,4596,-0.515569609,4.175297723,21.70223727,6.60E-05,0.000247536,0_vs_24,DuxOE,0_vs_24_DuxOE
Vamp3,2889,-0.405432452,5.086029007,21.70208621,6.60E-05,0.000247536,0_vs_24,DuxOE,0_vs_24_DuxOE
Mrps11,2172,-0.378700597,5.084418016,21.68071834,6.64E-05,0.000249064,0_vs_24,DuxOE,0_vs_24_DuxOE
Cox7b,1214,-0.263912825,7.408887537,21.67556803,6.65E-05,0.000249397,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm5320,1519,1.934710692,0.493052962,21.66801093,6.66E-05,0.000249881,0_vs_24,DuxOE,0_vs_24_DuxOE
Mepce,3553,0.446392397,4.471626262,21.66773261,6.66E-05,0.000249881,0_vs_24,DuxOE,0_vs_24_DuxOE
Rft1,4355,0.468961075,4.300078793,21.66530029,6.67E-05,0.000250014,0_vs_24,DuxOE,0_vs_24_DuxOE
Cope,3353,-0.311948781,6.203526813,21.65068689,6.70E-05,0.000251054,0_vs_24,DuxOE,0_vs_24_DuxOE
Duxbl3,5205,3.729475431,-0.921729224,21.63753977,6.72E-05,0.000251988,0_vs_24,DuxOE,0_vs_24_DuxOE
Hpca,2922,-0.765122779,2.782696681,21.62085937,6.76E-05,0.000253193,0_vs_24,DuxOE,0_vs_24_DuxOE
Cdh24,3489,-0.571449331,3.828901315,21.6186715,6.76E-05,0.000253309,0_vs_24,DuxOE,0_vs_24_DuxOE
Mfap1a,4198,0.572965551,3.984620935,21.61556452,6.77E-05,0.000253494,0_vs_24,DuxOE,0_vs_24_DuxOE
Lmtk2,8114,-0.271551169,7.06754654,21.60718181,6.78E-05,0.000254078,0_vs_24,DuxOE,0_vs_24_DuxOE
9130024F11Rik,5779,2.536535087,-0.098461641,21.60334854,6.79E-05,0.000254249,0_vs_24,DuxOE,0_vs_24_DuxOE
Cdc6,5229,-0.312480654,6.144364512,21.60313588,6.79E-05,0.000254249,0_vs_24,DuxOE,0_vs_24_DuxOE
Clasp2,15378,0.288559762,6.432138144,21.6029648,6.79E-05,0.000254249,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc37a2,6643,0.931036525,2.383099885,21.59623989,6.81E-05,0.000254709,0_vs_24,DuxOE,0_vs_24_DuxOE
Mre11a,5927,-0.294447474,6.206779732,21.59469859,6.81E-05,0.000254777,0_vs_24,DuxOE,0_vs_24_DuxOE
Otulin,1693,-0.505198634,4.123589866,21.58834119,6.82E-05,0.00025521,0_vs_24,DuxOE,0_vs_24_DuxOE
Ttc37,11802,0.299831381,6.363961162,21.57821014,6.84E-05,0.000255932,0_vs_24,DuxOE,0_vs_24_DuxOE
Pros1,4088,0.376199092,5.260632014,21.55278936,6.90E-05,0.000257827,0_vs_24,DuxOE,0_vs_24_DuxOE
Ccdc32,2214,0.693678148,3.076104747,21.55155351,6.90E-05,0.000257872,0_vs_24,DuxOE,0_vs_24_DuxOE
Enho,1269,-0.813689531,2.576620086,21.54993926,6.90E-05,0.000257947,0_vs_24,DuxOE,0_vs_24_DuxOE
Ddr1,4774,-0.389018581,4.983901953,21.54215171,6.92E-05,0.000258496,0_vs_24,DuxOE,0_vs_24_DuxOE
Gtf2e1,6285,0.310101459,6.056325007,21.5336294,6.93E-05,0.000259073,0_vs_24,DuxOE,0_vs_24_DuxOE
Myl7,590,-1.081488619,2.2407497,21.53337732,6.94E-05,0.000259073,0_vs_24,DuxOE,0_vs_24_DuxOE
Eln,8098,-0.953477492,2.131271356,21.52876304,6.95E-05,0.000259379,0_vs_24,DuxOE,0_vs_24_DuxOE
Herpud2,5857,0.400458657,4.869956723,21.51779488,6.97E-05,0.000260179,0_vs_24,DuxOE,0_vs_24_DuxOE
Vmn1r-ps151,982,4.416967061,-1.078086528,21.51383734,6.98E-05,0.000260436,0_vs_24,DuxOE,0_vs_24_DuxOE
Czib,5633,0.388220837,4.985383138,21.5125889,6.98E-05,0.000260482,0_vs_24,DuxOE,0_vs_24_DuxOE
Hmgcs2,3290,-2.418764037,-0.141460225,21.5093179,6.99E-05,0.000260653,0_vs_24,DuxOE,0_vs_24_DuxOE
Cbx4,5210,0.740263974,3.171062332,21.50909835,6.99E-05,0.000260653,0_vs_24,DuxOE,0_vs_24_DuxOE
Nqo2,4042,-0.51435733,4.40073032,21.50372474,7.00E-05,0.000261021,0_vs_24,DuxOE,0_vs_24_DuxOE
Bex2,903,0.385132214,5.014510856,21.49695497,7.01E-05,0.000261498,0_vs_24,DuxOE,0_vs_24_DuxOE
Cluh,6502,-0.277479177,6.872435413,21.49070522,7.02E-05,0.000261936,0_vs_24,DuxOE,0_vs_24_DuxOE
Lypd3,1649,-1.866050586,0.479055868,21.48718718,7.03E-05,0.00026216,0_vs_24,DuxOE,0_vs_24_DuxOE
Def8,4408,-0.293619198,6.41218679,21.4856186,7.04E-05,0.000262232,0_vs_24,DuxOE,0_vs_24_DuxOE
Atxn7l2,4946,-0.621193897,3.448852171,21.4828899,7.04E-05,0.00026238,0_vs_24,DuxOE,0_vs_24_DuxOE
Nek8,5222,-0.482508642,4.247056026,21.48243569,7.04E-05,0.00026238,0_vs_24,DuxOE,0_vs_24_DuxOE
Ywhaq,3061,-0.241441977,8.432004039,21.48062669,7.05E-05,0.000262471,0_vs_24,DuxOE,0_vs_24_DuxOE
Gnaq,6185,0.395530491,5.111218219,21.47415464,7.06E-05,0.000262928,0_vs_24,DuxOE,0_vs_24_DuxOE
2810025M15Rik,1410,-0.271565144,6.926316613,21.45061411,7.11E-05,0.000264732,0_vs_24,DuxOE,0_vs_24_DuxOE
Lmnb2,4286,-0.297999485,6.384718795,21.44507948,7.12E-05,0.000265119,0_vs_24,DuxOE,0_vs_24_DuxOE
Adam22,14348,0.685905509,3.234975781,21.4428782,7.13E-05,0.000265242,0_vs_24,DuxOE,0_vs_24_DuxOE
Tspan7,7067,-0.31630565,5.859648486,21.44144619,7.13E-05,0.000265304,0_vs_24,DuxOE,0_vs_24_DuxOE
Fzr1,4488,-0.304539531,6.417378433,21.43650679,7.14E-05,0.000265645,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm43672,1731,1.444614348,0.962931911,21.43520822,7.14E-05,0.000265697,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc7a11,13922,2.435734804,-0.162832571,21.43166931,7.15E-05,0.000265927,0_vs_24,DuxOE,0_vs_24_DuxOE
Myo1e,5704,0.268901896,6.804270448,21.4255407,7.16E-05,0.000266363,0_vs_24,DuxOE,0_vs_24_DuxOE
Sorbs3,3630,-0.548339006,3.77584941,21.42430806,7.16E-05,0.00026641,0_vs_24,DuxOE,0_vs_24_DuxOE
Tdrd5,6937,0.645769242,3.295000903,21.39868595,7.22E-05,0.000268406,0_vs_24,DuxOE,0_vs_24_DuxOE
Nanp,1488,1.255067302,1.471919552,21.39617399,7.23E-05,0.000268556,0_vs_24,DuxOE,0_vs_24_DuxOE
Alg5,3728,0.566156025,3.780805441,21.39047269,7.24E-05,0.000268963,0_vs_24,DuxOE,0_vs_24_DuxOE
Asb8,2410,0.584957387,3.629957395,21.38807759,7.24E-05,0.000269104,0_vs_24,DuxOE,0_vs_24_DuxOE
Tspan33,5195,-0.7476534,3.10733591,21.3836489,7.25E-05,0.000269391,0_vs_24,DuxOE,0_vs_24_DuxOE
Arid1b,12600,0.558442632,3.743839876,21.38322186,7.25E-05,0.000269391,0_vs_24,DuxOE,0_vs_24_DuxOE
B3galt6,3184,2.724823477,-0.252709977,21.38106824,7.26E-05,0.000269513,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm44722,436,6.496944709,-1.300153071,21.62807953,7.26E-05,0.000269638,0_vs_24,DuxOE,0_vs_24_DuxOE
C330011M18Rik,1849,3.121915511,-0.622343719,21.36631026,7.29E-05,0.000270602,0_vs_24,DuxOE,0_vs_24_DuxOE
Abca2,8346,-0.355009933,5.567181835,21.36102515,7.30E-05,0.000270978,0_vs_24,DuxOE,0_vs_24_DuxOE
Scyl2,10099,0.317532038,5.841610091,21.35479298,7.32E-05,0.000271432,0_vs_24,DuxOE,0_vs_24_DuxOE
Gbx1,3475,1.56181372,0.804444097,21.35226019,7.32E-05,0.000271585,0_vs_24,DuxOE,0_vs_24_DuxOE
Elp3,3002,-0.274530415,7.302730404,21.34445184,7.34E-05,0.000272168,0_vs_24,DuxOE,0_vs_24_DuxOE
Lyplal1,1578,0.517933241,3.936932205,21.33081753,7.37E-05,0.000273187,0_vs_24,DuxOE,0_vs_24_DuxOE
Catsper2,3695,1.86860215,0.436508655,21.33068712,7.37E-05,0.000273187,0_vs_24,DuxOE,0_vs_24_DuxOE
Rtn4r,1938,1.200806822,1.486950647,21.32592236,7.38E-05,0.000273525,0_vs_24,DuxOE,0_vs_24_DuxOE
Trim25,5754,-0.263766932,7.1791507,21.32305318,7.39E-05,0.000273708,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc39a9,10155,0.43580332,4.528709056,21.31311237,7.41E-05,0.000274471,0_vs_24,DuxOE,0_vs_24_DuxOE
Tcaf1,9638,0.597035593,3.555950328,21.31212455,7.41E-05,0.0002745,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfr,5911,0.275811505,6.856651352,21.3015382,7.43E-05,0.000275319,0_vs_24,DuxOE,0_vs_24_DuxOE
Rnf219,4435,0.42335585,5.084744127,21.2862802,7.47E-05,0.000276528,0_vs_24,DuxOE,0_vs_24_DuxOE
Cables2,4597,0.656927933,3.223795053,21.27906075,7.48E-05,0.000277074,0_vs_24,DuxOE,0_vs_24_DuxOE
Morc1,6479,-0.310514814,6.107371378,21.26353942,7.52E-05,0.000278313,0_vs_24,DuxOE,0_vs_24_DuxOE
Unc5b,6258,-0.350065479,5.411929295,21.25899127,7.53E-05,0.000278639,0_vs_24,DuxOE,0_vs_24_DuxOE
Itpk1,3320,0.267216392,7.042652971,21.24297881,7.56E-05,0.000279927,0_vs_24,DuxOE,0_vs_24_DuxOE
Ninl,5952,0.480513222,4.396275491,21.23954375,7.57E-05,0.00028016,0_vs_24,DuxOE,0_vs_24_DuxOE
Ufl1,5706,0.362869235,5.293063432,21.23893262,7.57E-05,0.00028016,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm37309,1639,2.11307765,0.059806643,21.23711411,7.58E-05,0.000280259,0_vs_24,DuxOE,0_vs_24_DuxOE
B230317F23Rik,2472,3.34038069,-0.780948722,21.2350096,7.58E-05,0.000280382,0_vs_24,DuxOE,0_vs_24_DuxOE
Sh3pxd2a,11593,0.403208675,4.784358514,21.22619299,7.60E-05,0.000281071,0_vs_24,DuxOE,0_vs_24_DuxOE
Lcorl,19019,0.420220297,5.033084126,21.20022951,7.66E-05,0.000283216,0_vs_24,DuxOE,0_vs_24_DuxOE
Sephs1,5925,0.336914327,5.541892727,21.1950046,7.67E-05,0.000283607,0_vs_24,DuxOE,0_vs_24_DuxOE
Eda2r,5891,-0.28959646,6.701311956,21.18621228,7.69E-05,0.000284302,0_vs_24,DuxOE,0_vs_24_DuxOE
Flvcr2,3504,-0.500104455,4.132669368,21.18163134,7.71E-05,0.000284639,0_vs_24,DuxOE,0_vs_24_DuxOE
Rit1,3229,1.077862798,1.782441866,21.17318533,7.72E-05,0.000285308,0_vs_24,DuxOE,0_vs_24_DuxOE
Rnf130,8233,0.590643024,3.541241785,21.1691504,7.73E-05,0.00028553,0_vs_24,DuxOE,0_vs_24_DuxOE
Trpc1,8030,1.008735854,1.933074718,21.16889455,7.73E-05,0.00028553,0_vs_24,DuxOE,0_vs_24_DuxOE
Cmtm7,3455,0.433298321,4.873884306,21.16848277,7.74E-05,0.00028553,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm11585,569,-0.585719628,3.588488707,21.16805827,7.74E-05,0.00028553,0_vs_24,DuxOE,0_vs_24_DuxOE
Platr32,394,1.926220813,0.268512332,21.15512543,7.77E-05,0.000286587,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm6768,1878,0.600055553,3.488994765,21.154224,7.77E-05,0.00028661,0_vs_24,DuxOE,0_vs_24_DuxOE
Cbln3,4866,-1.970709408,0.267623731,21.15263923,7.77E-05,0.000286692,0_vs_24,DuxOE,0_vs_24_DuxOE
Eapp,4448,0.40611089,5.02109638,21.15167466,7.78E-05,0.00028672,0_vs_24,DuxOE,0_vs_24_DuxOE
Syne2,26726,-0.307760807,5.963705352,21.14307366,7.80E-05,0.000287408,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm27010,863,1.533805425,1.032237393,21.13348629,7.82E-05,0.000288182,0_vs_24,DuxOE,0_vs_24_DuxOE
Coq6,3142,-0.397812245,4.853022118,21.12428363,7.84E-05,0.000288891,0_vs_24,DuxOE,0_vs_24_DuxOE
Tesk2,4272,0.830908169,2.565206111,21.124053,7.84E-05,0.000288891,0_vs_24,DuxOE,0_vs_24_DuxOE
Bclaf3,4869,-0.272477051,7.019477285,21.12267564,7.84E-05,0.000288955,0_vs_24,DuxOE,0_vs_24_DuxOE
Stambpl1,5557,1.128424067,1.724673175,21.1211441,7.85E-05,0.000289033,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm14552,2406,6.418223356,-1.349439596,21.35766208,7.86E-05,0.000289603,0_vs_24,DuxOE,0_vs_24_DuxOE
Bcl9l,7998,0.606933577,3.561735839,21.10233494,7.89E-05,0.000290563,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm6665,658,-3.327687515,-0.748144642,21.09333463,7.91E-05,0.000291295,0_vs_24,DuxOE,0_vs_24_DuxOE
Bdnf,6217,1.992732389,0.2356088,21.09122689,7.92E-05,0.000291425,0_vs_24,DuxOE,0_vs_24_DuxOE
Trim50,1807,2.827788509,-0.374244621,21.0877853,7.93E-05,0.000291671,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp385c,3101,-1.52214273,1.088126445,21.08021168,7.94E-05,0.000292281,0_vs_24,DuxOE,0_vs_24_DuxOE
Thoc5,2861,0.30938513,5.921903792,21.07588832,7.95E-05,0.000292606,0_vs_24,DuxOE,0_vs_24_DuxOE
Nudt2,845,-0.51984463,3.944244017,21.06978651,7.97E-05,0.000293089,0_vs_24,DuxOE,0_vs_24_DuxOE
D16Ertd472e,6548,0.436822207,4.493914747,21.06345153,7.98E-05,0.000293577,0_vs_24,DuxOE,0_vs_24_DuxOE
Togaram1,12476,0.321428948,5.78644597,21.06299952,7.99E-05,0.000293577,0_vs_24,DuxOE,0_vs_24_DuxOE
Glud1,4210,-0.242389752,8.896672541,21.05746911,8.00E-05,0.00029401,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm15850,2049,6.350539677,-1.40001582,21.29146032,8.02E-05,0.000294609,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm16344,1567,6.350539677,-1.40001582,21.29146032,8.02E-05,0.000294609,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm20604,2795,1.310560233,1.308219759,21.04838449,8.02E-05,0.000294609,0_vs_24,DuxOE,0_vs_24_DuxOE
Npw,638,-1.248253976,1.413947415,21.04818692,8.02E-05,0.000294609,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm50256,342,-3.111087736,-0.592758846,21.04204213,8.04E-05,0.000295099,0_vs_24,DuxOE,0_vs_24_DuxOE
Wnt11,4137,-0.823408947,2.639609855,21.04016536,8.04E-05,0.00029521,0_vs_24,DuxOE,0_vs_24_DuxOE
Mfng,2839,-0.538876591,3.821834693,21.03031785,8.06E-05,0.000296031,0_vs_24,DuxOE,0_vs_24_DuxOE
Hgsnat,3305,0.395041559,4.871299884,21.01916708,8.09E-05,0.000296971,0_vs_24,DuxOE,0_vs_24_DuxOE
Pom121,5580,-0.306867348,6.417494441,21.0143757,8.10E-05,0.000297344,0_vs_24,DuxOE,0_vs_24_DuxOE
Prom2,5187,-0.991941681,2.076614042,21.0134447,8.11E-05,0.000297371,0_vs_24,DuxOE,0_vs_24_DuxOE
Nbas,9515,-0.379481545,5.106500271,21.0080318,8.12E-05,0.0002978,0_vs_24,DuxOE,0_vs_24_DuxOE
Il17f,2022,1.67965529,0.600074676,21.00558782,8.12E-05,0.000297963,0_vs_24,DuxOE,0_vs_24_DuxOE
Kctd20,7821,-0.277416509,6.542922182,21.0000839,8.14E-05,0.000298349,0_vs_24,DuxOE,0_vs_24_DuxOE
Gnaz,3612,0.756481369,2.959719012,21.00003944,8.14E-05,0.000298349,0_vs_24,DuxOE,0_vs_24_DuxOE
Bivm,4206,0.489341735,4.118398,20.98810942,8.17E-05,0.000299335,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp934,5764,0.892212812,2.277198259,20.98784146,8.17E-05,0.000299335,0_vs_24,DuxOE,0_vs_24_DuxOE
Wdr45b,4562,-0.278256832,6.521855595,20.98222987,8.18E-05,0.000299786,0_vs_24,DuxOE,0_vs_24_DuxOE
Cpm,5964,0.923579004,2.329314781,20.98075272,8.19E-05,0.000299862,0_vs_24,DuxOE,0_vs_24_DuxOE
Mlc1,2801,4.362659395,-1.119856958,20.97943558,8.19E-05,0.000299925,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12522,2439,-0.854395378,2.535997701,20.95901105,8.24E-05,0.000301722,0_vs_24,DuxOE,0_vs_24_DuxOE
Rcan1,3085,0.4348664,4.527692431,20.95200617,8.26E-05,0.000302303,0_vs_24,DuxOE,0_vs_24_DuxOE
Mtdh,15347,0.244057165,7.823481837,20.95100801,8.26E-05,0.000302337,0_vs_24,DuxOE,0_vs_24_DuxOE
Ipo5,6001,-0.245608784,9.136974309,20.94269775,8.28E-05,0.000303039,0_vs_24,DuxOE,0_vs_24_DuxOE
Rasl11b,2161,-0.577091972,3.759442782,20.94139951,8.28E-05,0.000303101,0_vs_24,DuxOE,0_vs_24_DuxOE
Mst1r,5007,-1.279961232,1.299912637,20.93203132,8.31E-05,0.000303902,0_vs_24,DuxOE,0_vs_24_DuxOE
Chmp2b,1928,-0.393447139,4.951321084,20.93086992,8.31E-05,0.000303951,0_vs_24,DuxOE,0_vs_24_DuxOE
Mlst8,4435,-0.548632852,3.933274756,20.93020259,8.31E-05,0.000303955,0_vs_24,DuxOE,0_vs_24_DuxOE
Tom1l1,7749,0.468985364,4.48753156,20.91485365,8.35E-05,0.000305216,0_vs_24,DuxOE,0_vs_24_DuxOE
Adcy5,7184,-1.211980647,1.505935609,20.91462262,8.35E-05,0.000305216,0_vs_24,DuxOE,0_vs_24_DuxOE
Egr1,4484,1.320506801,1.236545152,20.91158068,8.36E-05,0.000305439,0_vs_24,DuxOE,0_vs_24_DuxOE
Itgb7,2770,-0.354834917,5.328412441,20.90091,8.39E-05,0.000306367,0_vs_24,DuxOE,0_vs_24_DuxOE
Ttc8,3782,1.141359661,1.554725101,20.89771623,8.39E-05,0.000306605,0_vs_24,DuxOE,0_vs_24_DuxOE
Rab1a,3799,-0.241364039,8.3059129,20.88643021,8.42E-05,0.000307567,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc26a6,5411,0.505080675,4.045256975,20.88610031,8.42E-05,0.000307567,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm26644,2986,-1.441024029,0.962066535,20.86983384,8.46E-05,0.000309026,0_vs_24,DuxOE,0_vs_24_DuxOE
Mib2,4724,0.318023272,5.761846098,20.86222593,8.48E-05,0.000309679,0_vs_24,DuxOE,0_vs_24_DuxOE
Adpgk,9609,0.277021566,6.521785394,20.850366,8.51E-05,0.000310733,0_vs_24,DuxOE,0_vs_24_DuxOE
Dpy30,1146,-0.28842097,6.480985854,20.84588478,8.53E-05,0.000311096,0_vs_24,DuxOE,0_vs_24_DuxOE
Rpl37,1684,-0.252928158,9.327763928,20.83323255,8.56E-05,0.000312191,0_vs_24,DuxOE,0_vs_24_DuxOE
Ino80e,7644,-0.421202424,4.848398879,20.8330294,8.56E-05,0.000312191,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm48804,3041,3.678744053,-0.959231473,20.82625438,8.58E-05,0.000312773,0_vs_24,DuxOE,0_vs_24_DuxOE
Znrf1,7018,-0.43060285,4.679034602,20.82413288,8.58E-05,0.000312915,0_vs_24,DuxOE,0_vs_24_DuxOE
H1f10,1217,0.336079442,6.459767432,20.81129684,8.62E-05,0.000314074,0_vs_24,DuxOE,0_vs_24_DuxOE
Itgb4,7015,-0.444098854,4.466653064,20.79791932,8.65E-05,0.00031529,0_vs_24,DuxOE,0_vs_24_DuxOE
Armc1,3673,-0.308607136,6.136608262,20.79396334,8.66E-05,0.000315608,0_vs_24,DuxOE,0_vs_24_DuxOE
Timm21,3722,0.50446614,4.010874944,20.78621488,8.68E-05,0.000316291,0_vs_24,DuxOE,0_vs_24_DuxOE
Cyp2b19,4169,6.430079673,-1.349090297,21.01457341,8.70E-05,0.00031698,0_vs_24,DuxOE,0_vs_24_DuxOE
